time	V(i+)	V(i-)	V(q+)	V(q-)
0.000000000000000e+00	6.150000e-19	6.150000e-19	6.150000e-19	6.150000e-19
1.000000000000000e-12	2.060885e-06	1.698838e-09	1.698838e-09	1.698838e-09
4.794481058739555e-09	9.876608e-03	8.141533e-06	8.141533e-06	8.141533e-06
9.587962117479110e-09	1.971973e-02	1.625547e-05	1.625547e-05	1.625547e-05
1.438144317621867e-08	2.953144e-02	2.434350e-05	2.434350e-05	2.434350e-05
1.917492423495822e-08	3.931172e-02	3.240563e-05	3.240563e-05	3.240563e-05
2.396840529369778e-08	4.906058e-02	4.044185e-05	4.044185e-05	4.044185e-05
2.876188635243733e-08	5.877801e-02	4.845218e-05	4.845218e-05	4.845218e-05
3.355536741117688e-08	6.846403e-02	5.643660e-05	5.643660e-05	5.643660e-05
6.710979882235264e-08	1.346800e-01	1.110200e-04	1.110200e-04	1.110200e-04
1.342186616447042e-07	2.553981e-01	2.105310e-04	2.105310e-04	2.105310e-04
2.684363872894072e-07	4.203196e-01	3.464799e-04	3.464799e-04	3.464799e-04
3.581047849516146e-07	4.537541e-01	3.740407e-04	3.740407e-04	3.740407e-04
3.787800000000000e-07	4.517893e-01	3.724212e-04	3.724212e-04	3.724212e-04
3.787803000000000e-07	4.517893e-01	3.724211e-04	3.724211e-04	3.724211e-04
3.787807000000000e-07	4.517891e-01	3.724210e-04	4.517891e-01	3.724210e-04
3.787810000000000e-07	4.517890e-01	3.724209e-04	4.517890e-01	3.724209e-04
3.787812400000000e-07	4.517889e-01	3.724209e-04	4.517889e-01	3.724209e-04
3.787815599999999e-07	3.724208e-04	3.724208e-04	4.517888e-01	3.724208e-04
3.787820000000000e-07	3.724207e-04	3.724207e-04	4.517888e-01	3.724207e-04
3.975614367301724e-07	3.682639e-04	3.682639e-04	4.467461e-01	3.682639e-04
4.163408734603449e-07	3.617989e-04	3.617989e-04	4.389033e-01	3.617989e-04
4.351203101905174e-07	3.530257e-04	3.530257e-04	4.282604e-01	3.530257e-04
4.538997469206898e-07	3.419443e-04	3.419443e-04	4.148174e-01	3.419443e-04
4.726791836508623e-07	3.285547e-04	3.285547e-04	3.985743e-01	3.285547e-04
4.914586203810347e-07	3.128570e-04	3.128570e-04	3.795312e-01	3.128570e-04
5.102380571112072e-07	2.948510e-04	2.948510e-04	3.576879e-01	2.948510e-04
6.115279126848187e-07	1.682784e-04	1.682784e-04	2.041408e-01	1.682784e-04
7.575609999999999e-07	-6.788495e-05	-6.788495e-05	-8.235218e-02	-6.788495e-05
7.575613000000000e-07	-6.788546e-05	-6.788546e-05	-8.235279e-02	-6.788546e-05
7.575616999999999e-07	-6.788613e-05	-6.788613e-05	-6.788613e-05	-6.788613e-05
7.575620000000000e-07	-6.788663e-05	-6.788663e-05	-6.788663e-05	-6.788663e-05
7.575700000000001e-07	-6.790023e-05	-6.790023e-05	-6.790023e-05	-6.790023e-05
7.575703000000001e-07	-6.790074e-05	-6.790075e-05	-6.790074e-05	-6.790074e-05
7.575707000000001e-07	-6.790141e-05	-8.237215e-02	-6.790141e-05	-6.790141e-05
7.575710000000001e-07	-6.790191e-05	-8.237275e-02	-6.790191e-05	-6.790191e-05
7.695547142860452e-07	-8.794927e-05	-1.066925e-01	-8.794927e-05	-8.794927e-05
7.815384285720903e-07	-1.077437e-04	-1.307054e-01	-1.077437e-04	-1.077437e-04
7.935221428581354e-07	-1.272853e-04	-1.544116e-01	-1.272853e-04	-1.272853e-04
8.055058571441805e-07	-1.465740e-04	-1.778110e-01	-1.465740e-04	-1.465740e-04
8.174895714302256e-07	-1.656099e-04	-2.009036e-01	-1.656099e-04	-1.656099e-04
8.294732857162706e-07	-1.843928e-04	-2.236895e-01	-1.843928e-04	-1.843928e-04
8.414570000023157e-07	-2.029228e-04	-2.461685e-01	-2.029228e-04	-2.029228e-04
9.253430800046312e-07	-3.170135e-04	-3.845735e-01	-3.170135e-04	-3.170135e-04
1.064372750451765e-06	-4.250944e-04	-5.156880e-01	-4.250944e-04	-4.250944e-04
1.131664312295686e-06	-4.314642e-04	-5.234152e-01	-4.314642e-04	-4.314642e-04
1.136351000000000e-06	-4.307236e-04	-5.225168e-01	-4.307236e-04	-4.307236e-04
1.136351300000000e-06	-4.307236e-04	-5.225168e-01	-4.307236e-04	-4.307236e-04
1.136351700000000e-06	-4.307235e-04	-4.307235e-04	-4.307235e-04	-4.307235e-04
1.136352000000000e-06	-4.307235e-04	-4.307235e-04	-4.307235e-04	-4.307235e-04
1.136360000000000e-06	-4.307235e-04	-4.307235e-04	-4.307235e-04	-4.307235e-04
1.136360300000000e-06	-4.307235e-04	-4.307235e-04	-4.307235e-04	-4.307237e-04
1.136360700000000e-06	-4.307235e-04	-4.307235e-04	-4.307235e-04	-5.225167e-01
1.136361000000000e-06	-4.307234e-04	-4.307234e-04	-4.307234e-04	-5.225166e-01
1.158969889888073e-06	-4.248041e-04	-4.248041e-04	-4.248041e-04	-5.153358e-01
1.181578779776146e-06	-4.156230e-04	-4.156230e-04	-4.156230e-04	-5.041980e-01
1.204187669664219e-06	-4.031800e-04	-4.031800e-04	-4.031800e-04	-4.891033e-01
1.226796559552292e-06	-3.874751e-04	-3.874751e-04	-3.874751e-04	-4.700515e-01
1.249405449440365e-06	-3.685084e-04	-3.685084e-04	-3.685084e-04	-4.470427e-01
1.272014339328438e-06	-3.462799e-04	-3.462799e-04	-3.462799e-04	-4.200770e-01
1.294623229216510e-06	-3.207895e-04	-3.207895e-04	-3.207895e-04	-3.891542e-01
1.409801933264808e-06	-1.583831e-04	-1.583831e-04	-1.583831e-04	-1.921368e-01
1.515100000000000e-06	1.785896e-05	1.785896e-05	1.785896e-05	2.166495e-02
1.515100300000000e-06	1.785946e-05	1.785947e-05	1.785947e-05	2.166557e-02
1.515100700000000e-06	2.166639e-02	1.786014e-05	1.786014e-05	2.166639e-02
1.515101000000000e-06	2.166700e-02	1.786065e-05	1.786065e-05	2.166700e-02
1.515141000000000e-06	2.174873e-02	1.792802e-05	1.792802e-05	2.174873e-02
1.515141300000000e-06	2.174934e-02	1.792853e-05	1.792853e-05	2.174934e-02
1.515141700000000e-06	2.175016e-02	1.792920e-05	1.792920e-05	1.792920e-05
1.515142000000000e-06	2.175078e-02	1.792971e-05	1.792971e-05	1.792971e-05
1.527125714286045e-06	4.636405e-02	3.821904e-05	3.821904e-05	3.821904e-05
1.539109428572090e-06	7.066916e-02	5.825435e-05	5.825435e-05	5.825435e-05
1.551093142858135e-06	9.466612e-02	7.803563e-05	7.803563e-05	7.803563e-05
1.563076857144180e-06	1.183549e-01	9.756290e-05	9.756290e-05	9.756290e-05
1.575060571430225e-06	1.417355e-01	1.168361e-04	1.168361e-04	1.168361e-04
1.587044285716271e-06	1.648080e-01	1.358554e-04	1.358554e-04	1.358554e-04
1.599028000002316e-06	1.875723e-01	1.546205e-04	1.546205e-04	1.546205e-04
1.682914080004631e-06	3.279366e-01	2.703264e-04	2.703264e-04	2.703264e-04
1.821945666356436e-06	4.621585e-01	3.809687e-04	3.809687e-04	3.809687e-04
1.889238934695278e-06	4.713264e-01	3.885261e-04	3.885261e-04	3.885261e-04
1.893880000000000e-06	4.705355e-01	3.878742e-04	3.878742e-04	3.878742e-04
1.893880300000000e-06	4.705355e-01	3.878741e-04	3.878740e-04	3.878741e-04
1.893880700000000e-06	4.705354e-01	3.878740e-04	4.705354e-01	3.878740e-04
1.893881000000000e-06	4.705353e-01	3.878739e-04	4.705353e-01	3.878739e-04
1.893881240000000e-06	4.705352e-01	3.878738e-04	4.705352e-01	3.878738e-04
1.893881560000000e-06	3.878738e-04	3.878738e-04	4.705351e-01	3.878738e-04
1.893882000000000e-06	3.878737e-04	3.878737e-04	4.705350e-01	3.878737e-04
1.912656990480395e-06	3.836080e-04	3.836080e-04	4.653602e-01	3.836080e-04
1.931431980960790e-06	3.770358e-04	3.770358e-04	4.573874e-01	3.770358e-04
1.950206971441185e-06	3.681572e-04	3.681572e-04	4.466166e-01	3.681572e-04
1.968981961921580e-06	3.569721e-04	3.569721e-04	4.330478e-01	3.569721e-04
1.987756952401976e-06	3.434806e-04	3.434806e-04	4.166810e-01	3.434806e-04
2.006531942882371e-06	3.276826e-04	3.276826e-04	3.975163e-01	3.276826e-04
2.025306933362766e-06	3.095781e-04	3.095781e-04	3.755535e-01	3.095781e-04
2.126552386066977e-06	1.825203e-04	1.825203e-04	2.214179e-01	1.825203e-04
2.272661000000000e-06	-5.455046e-05	-5.455046e-05	-6.617592e-02	-5.455046e-05
2.272661300000000e-06	-5.455096e-05	-5.455096e-05	-6.617653e-02	-5.455096e-05
2.272661699999999e-06	-5.455164e-05	-5.455164e-05	-5.455164e-05	-5.455164e-05
2.272662000000000e-06	-5.455215e-05	-5.455215e-05	-5.455215e-05	-5.455215e-05
2.272670000000000e-06	-5.456574e-05	-5.456574e-05	-5.456574e-05	-5.456574e-05
2.272670300000000e-06	-5.456625e-05	-5.456625e-05	-5.456625e-05	-5.456625e-05
2.272670700000000e-06	-5.456692e-05	-6.619589e-02	-5.456692e-05	-5.456692e-05
2.272671000000000e-06	-5.456743e-05	-6.619650e-02	-5.456743e-05	-5.456743e-05
2.284654714288583e-06	-7.467946e-05	-9.059469e-02	-7.467946e-05	-7.467946e-05
2.296638428577166e-06	-9.453852e-05	-1.146860e-01	-9.453852e-05	-9.453852e-05
2.308622142865748e-06	-1.141446e-04	-1.384704e-01	-1.141446e-04	-1.141446e-04
2.320605857154331e-06	-1.334977e-04	-1.619479e-01	-1.334977e-04	-1.334977e-04
2.332589571442914e-06	-1.525978e-04	-1.851185e-01	-1.525978e-04	-1.525978e-04
2.344573285731497e-06	-1.714449e-04	-2.079822e-01	-1.714449e-04	-1.714449e-04
2.356557000020079e-06	-1.900390e-04	-2.305390e-01	-1.900390e-04	-1.900390e-04
2.440443080040158e-06	-3.045750e-04	-3.694841e-01	-3.045750e-04	-3.045750e-04
2.579493493528674e-06	-4.133846e-04	-5.014826e-01	-4.133846e-04	-4.133846e-04
2.646803534447551e-06	-4.200809e-04	-5.096060e-01	-4.200809e-04	-4.200809e-04
2.651451000000000e-06	-4.193690e-04	-5.087424e-01	-4.193690e-04	-4.193690e-04
2.651451299999999e-06	-4.193689e-04	-5.087423e-01	-4.193689e-04	-4.193689e-04
2.651451699999999e-06	-4.193689e-04	-4.193689e-04	-4.193689e-04	-4.193689e-04
2.651451999999999e-06	-4.193689e-04	-4.193689e-04	-4.193689e-04	-4.193689e-04
2.651460000000000e-06	-4.193689e-04	-4.193689e-04	-4.193689e-04	-4.193689e-04
2.651460300000000e-06	-4.193689e-04	-4.193689e-04	-4.193689e-04	-4.193690e-04
2.651460700000000e-06	-4.193689e-04	-4.193689e-04	-4.193689e-04	-5.087422e-01
2.651461000000000e-06	-4.193688e-04	-4.193688e-04	-4.193688e-04	-5.087422e-01
2.674065542685245e-06	-4.135628e-04	-4.135628e-04	-4.135628e-04	-5.016988e-01
2.696670085370490e-06	-4.044949e-04	-4.044949e-04	-4.044949e-04	-4.906984e-01
2.719274628055735e-06	-3.921650e-04	-3.921650e-04	-3.921650e-04	-4.757409e-01
2.741879170740980e-06	-3.765733e-04	-3.765733e-04	-3.765733e-04	-4.568264e-01
2.764483713426225e-06	-3.577197e-04	-3.577197e-04	-3.577197e-04	-4.339548e-01
2.787088256111470e-06	-3.356042e-04	-3.356042e-04	-3.356042e-04	-4.071262e-01
2.809692798796714e-06	-3.102268e-04	-3.102268e-04	-3.102268e-04	-3.763405e-01
2.924830705520623e-06	-1.484074e-04	-1.484074e-04	-1.484074e-04	-1.800350e-01
3.030200000000000e-06	2.751915e-05	2.751915e-05	2.751915e-05	3.338386e-02
3.030200300000000e-06	2.751965e-05	2.751965e-05	2.751965e-05	3.338448e-02
3.030200699999999e-06	3.338529e-02	2.752033e-05	2.752033e-05	3.338529e-02
3.030201000000000e-06	3.338590e-02	2.752083e-05	2.752083e-05	3.338590e-02
3.030240999999999e-06	3.346726e-02	2.758789e-05	2.758789e-05	3.346726e-02
3.030241299999999e-06	3.346787e-02	2.758839e-05	2.758839e-05	3.346787e-02
3.030241699999999e-06	3.346868e-02	2.758907e-05	2.758907e-05	2.758907e-05
3.030241999999999e-06	3.346930e-02	2.758957e-05	2.758957e-05	2.758957e-05
3.042225714283507e-06	5.802596e-02	4.783224e-05	4.783224e-05	4.783224e-05
3.054209428567014e-06	8.227499e-02	6.782133e-05	6.782133e-05	6.782133e-05
3.066193142850522e-06	1.062164e-01	8.755682e-05	8.755682e-05	8.755682e-05
3.078176857134029e-06	1.298502e-01	1.070387e-04	1.070387e-04	1.070387e-04
3.090160571417536e-06	1.531763e-01	1.262670e-04	1.262670e-04	1.262670e-04
3.102144285701044e-06	1.761948e-01	1.452417e-04	1.452417e-04	1.452417e-04
3.114127999984551e-06	1.989056e-01	1.639629e-04	1.639629e-04	1.639629e-04
3.198014079969103e-06	3.389093e-01	2.793714e-04	2.793714e-04	2.793714e-04
3.337066408900669e-06	4.725880e-01	3.895660e-04	3.895660e-04	3.895660e-04
3.404378156567310e-06	4.814899e-01	3.969041e-04	3.969041e-04	3.969041e-04
3.408980000000000e-06	4.806880e-01	3.962431e-04	3.962431e-04	3.962431e-04
3.408980300000000e-06	4.806879e-01	3.962430e-04	3.962428e-04	3.962430e-04
3.408980699999999e-06	4.806878e-01	3.962429e-04	4.806878e-01	3.962429e-04
3.408981000000000e-06	4.806877e-01	3.962429e-04	4.806877e-01	3.962429e-04
3.408981240000000e-06	4.806876e-01	3.962428e-04	4.806876e-01	3.962428e-04
3.408981559999999e-06	3.962427e-04	3.962427e-04	4.806875e-01	3.962427e-04
3.408981999999999e-06	3.962426e-04	3.962426e-04	4.806874e-01	3.962426e-04
3.427752543955404e-06	3.919217e-04	3.919217e-04	4.754457e-01	3.919217e-04
3.446523087910809e-06	3.852956e-04	3.852956e-04	4.674075e-01	3.852956e-04
3.465293631866214e-06	3.763645e-04	3.763645e-04	4.565730e-01	3.763645e-04
3.484064175821619e-06	3.651282e-04	3.651282e-04	4.429421e-01	3.651282e-04
3.502834719777024e-06	3.515868e-04	3.515868e-04	4.265148e-01	3.515868e-04
3.521605263732429e-06	3.357403e-04	3.357403e-04	4.072912e-01	3.357403e-04
3.540375807687834e-06	3.175887e-04	3.175887e-04	3.852712e-01	3.175887e-04
3.641576847266009e-06	1.903159e-04	1.903159e-04	2.308749e-01	1.903159e-04
3.787761000000000e-06	-4.729230e-05	-4.729230e-05	-5.737095e-02	-4.729230e-05
3.787761299999999e-06	-4.729280e-05	-4.729280e-05	-5.737156e-02	-4.729280e-05
3.787761699999999e-06	-4.729348e-05	-4.729348e-05	-4.729348e-05	-4.729348e-05
3.787761999999999e-06	-4.729399e-05	-4.729399e-05	-4.729399e-05	-4.729399e-05
3.787770000000000e-06	-4.730758e-05	-4.730758e-05	-4.730758e-05	-4.730758e-05
3.787770300000000e-06	-4.730809e-05	-4.730804e-05	-4.730809e-05	-4.730809e-05
3.787770700000000e-06	-4.730876e-05	-5.739092e-02	-4.730876e-05	-4.730876e-05
3.787771000000000e-06	-4.730927e-05	-5.739153e-02	-4.730927e-05	-4.730927e-05
3.799754714283507e-06	-6.745656e-05	-8.183249e-02	-6.745656e-05	-6.745656e-05
3.811738428567014e-06	-8.735090e-05	-1.059666e-01	-8.735090e-05	-8.735090e-05
3.823722142850522e-06	-1.069923e-04	-1.297939e-01	-1.069923e-04	-1.069923e-04
3.835705857134029e-06	-1.263808e-04	-1.533143e-01	-1.263808e-04	-1.263808e-04
3.847689571417536e-06	-1.455163e-04	-1.765278e-01	-1.455163e-04	-1.455163e-04
3.859673285701044e-06	-1.643989e-04	-1.994345e-01	-1.643989e-04	-1.643989e-04
3.871656999984551e-06	-1.830285e-04	-2.220344e-01	-1.830285e-04	-1.830285e-04
3.955543079969104e-06	-2.978135e-04	-3.612817e-01	-2.978135e-04	-2.978135e-04
4.094614231233264e-06	-4.070410e-04	-4.937871e-01	-4.070410e-04	-4.070410e-04
4.161942753727076e-06	-4.139197e-04	-5.021318e-01	-4.139197e-04	-4.139197e-04
4.166551000000000e-06	-4.132263e-04	-5.012906e-01	-4.132263e-04	-4.132263e-04
4.166551300000000e-06	-4.132263e-04	-5.012906e-01	-4.132263e-04	-4.132263e-04
4.166551700000000e-06	-4.132262e-04	-4.132262e-04	-4.132262e-04	-4.132262e-04
4.166552000000000e-06	-4.132262e-04	-4.132262e-04	-4.132262e-04	-4.132262e-04
4.166560000000000e-06	-4.132262e-04	-4.132262e-04	-4.132262e-04	-4.132262e-04
4.166560300000000e-06	-4.132262e-04	-4.132262e-04	-4.132262e-04	-4.132260e-04
4.166560699999999e-06	-4.132262e-04	-4.132262e-04	-4.132262e-04	-5.012904e-01
4.166561000000000e-06	-4.132261e-04	-4.132261e-04	-4.132261e-04	-5.012904e-01
4.189161195141850e-06	-4.074858e-04	-4.074858e-04	-4.074858e-04	-4.943268e-01
4.211761390283698e-06	-3.984840e-04	-3.984840e-04	-3.984840e-04	-4.834066e-01
4.234361585425548e-06	-3.862207e-04	-3.862207e-04	-3.862207e-04	-4.685298e-01
4.256961780567397e-06	-3.706959e-04	-3.706959e-04	-3.706959e-04	-4.496964e-01
4.279561975709246e-06	-3.519096e-04	-3.519096e-04	-3.519096e-04	-4.269064e-01
4.302162170851096e-06	-3.298617e-04	-3.298617e-04	-3.298617e-04	-4.001599e-01
4.324762365992945e-06	-3.045524e-04	-3.045524e-04	-3.045524e-04	-3.694567e-01
4.439859463533739e-06	-1.430967e-04	-1.430967e-04	-1.430967e-04	-1.735926e-01
4.545299999999999e-06	3.270867e-05	3.270867e-05	3.270867e-05	3.967934e-02
4.545300299999999e-06	3.270915e-05	3.270917e-05	3.270917e-05	3.967996e-02
4.545300699999999e-06	3.968077e-02	3.270985e-05	3.270985e-05	3.968077e-02
4.545301000000000e-06	3.968138e-02	3.271035e-05	3.271035e-05	3.968138e-02
4.545341000000000e-06	3.976253e-02	3.277724e-05	3.277724e-05	3.976253e-02
4.545341300000000e-06	3.976314e-02	3.277774e-05	3.277774e-05	3.976314e-02
4.545341700000000e-06	3.976395e-02	3.277841e-05	3.277841e-05	3.277841e-05
4.545342000000000e-06	3.976456e-02	3.277892e-05	3.277892e-05	3.277892e-05
4.557325714288583e-06	6.429088e-02	5.299658e-05	5.299658e-05	5.299658e-05
4.569309428577166e-06	8.850997e-02	7.296097e-05	7.296097e-05	7.296097e-05
4.581293142865749e-06	1.124218e-01	9.267211e-05	9.267211e-05	9.267211e-05
4.593276857154331e-06	1.360264e-01	1.121300e-04	1.121300e-04	1.121300e-04
4.605260571442914e-06	1.593238e-01	1.313346e-04	1.313346e-04	1.313346e-04
4.617244285731497e-06	1.823140e-01	1.502859e-04	1.502859e-04	1.502859e-04
4.629228000020079e-06	2.049969e-01	1.689840e-04	1.689840e-04	1.689840e-04
4.713114080040159e-06	3.448151e-01	2.842396e-04	2.842396e-04	2.842396e-04
4.852187146199845e-06	4.782280e-01	3.942152e-04	3.942152e-04	3.942152e-04
4.919517375617781e-06	4.869925e-01	4.014400e-04	4.014400e-04	4.014400e-04
4.924079999999999e-06	4.861886e-01	4.007773e-04	4.007773e-04	4.007773e-04
4.924080299999999e-06	4.861885e-01	4.007773e-04	4.007770e-04	4.007773e-04
4.924080699999999e-06	4.861884e-01	4.007772e-04	4.861884e-01	4.007772e-04
4.924081000000000e-06	4.861883e-01	4.007771e-04	4.861883e-01	4.007771e-04
4.924081240000000e-06	4.861882e-01	4.007770e-04	4.861882e-01	4.007770e-04
4.924081560000000e-06	4.007769e-04	4.007769e-04	4.861881e-01	4.007769e-04
4.924082000000000e-06	4.007769e-04	4.007769e-04	4.861880e-01	4.007769e-04
4.942848097169246e-06	3.964298e-04	3.964298e-04	4.809145e-01	3.964298e-04
4.961614194338493e-06	3.897787e-04	3.897787e-04	4.728460e-01	3.897787e-04
4.980380291507739e-06	3.808236e-04	3.808236e-04	4.619825e-01	3.808236e-04
4.999146388676985e-06	3.695646e-04	3.695646e-04	4.483239e-01	3.695646e-04
5.017912485846231e-06	3.560015e-04	3.560015e-04	4.318704e-01	3.560015e-04
5.036678583015477e-06	3.401345e-04	3.401345e-04	4.126219e-01	3.401345e-04
5.055444680184724e-06	3.219634e-04	3.219634e-04	3.905783e-01	3.219634e-04
5.156601296437649e-06	1.946220e-04	1.946220e-04	2.360986e-01	1.946220e-04
5.302861000000000e-06	-4.332330e-05	-4.332330e-05	-5.255610e-02	-4.332330e-05
5.302861299999999e-06	-4.332380e-05	-4.332380e-05	-5.255671e-02	-4.332380e-05
5.302861699999999e-06	-4.332448e-05	-4.332448e-05	-4.332448e-05	-4.332448e-05
5.302862000000000e-06	-4.332499e-05	-4.332499e-05	-4.332499e-05	-4.332499e-05
5.302870000000000e-06	-4.333858e-05	-4.333858e-05	-4.333858e-05	-4.333858e-05
5.302870300000000e-06	-4.333909e-05	-4.333910e-05	-4.333909e-05	-4.333909e-05
5.302870700000000e-06	-4.333977e-05	-5.257607e-02	-4.333977e-05	-4.333977e-05
5.302870999999999e-06	-4.334027e-05	-5.257668e-02	-4.334027e-05	-4.334027e-05
5.314854714278432e-06	-6.350689e-05	-7.704109e-02	-6.350689e-05	-6.350689e-05
5.326838428556864e-06	-8.342068e-05	-1.011988e-01	-8.342068e-05	-8.342068e-05
5.338822142835296e-06	-1.030816e-04	-1.250498e-01	-1.030816e-04	-1.030816e-04
5.350805857113728e-06	-1.224898e-04	-1.485941e-01	-1.224898e-04	-1.224898e-04
5.362789571392160e-06	-1.416451e-04	-1.718316e-01	-1.416451e-04	-1.416451e-04
5.374773285670592e-06	-1.605476e-04	-1.947625e-01	-1.605476e-04	-1.605476e-04
5.386756999949024e-06	-1.791972e-04	-2.173867e-01	-1.791972e-04	-1.791972e-04
5.470643079898050e-06	-2.941251e-04	-3.568073e-01	-2.941251e-04	-2.941251e-04
5.609734963628248e-06	-4.036022e-04	-4.896155e-01	-4.036022e-04	-4.036022e-04
5.677081970158636e-06	-4.105852e-04	-4.980866e-01	-4.105852e-04	-4.105852e-04
5.681650999999999e-06	-4.099049e-04	-4.972613e-01	-4.099049e-04	-4.099049e-04
5.681651299999999e-06	-4.099048e-04	-4.972613e-01	-4.099048e-04	-4.099048e-04
5.681651699999999e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.099048e-04
5.681652000000000e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.099048e-04
5.681660000000000e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.099048e-04
5.681660300000000e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.099049e-04
5.681660699999999e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.972612e-01
5.681660999999999e-06	-4.099048e-04	-4.099048e-04	-4.099048e-04	-4.972612e-01
5.704256847245972e-06	-4.042045e-04	-4.042045e-04	-4.042045e-04	-4.903461e-01
5.726852694491946e-06	-3.952433e-04	-3.952433e-04	-3.952433e-04	-4.794752e-01
5.749448541737918e-06	-3.830212e-04	-3.830212e-04	-3.830212e-04	-4.646484e-01
5.772044388983892e-06	-3.675382e-04	-3.675382e-04	-3.675382e-04	-4.458658e-01
5.794640236229865e-06	-3.487944e-04	-3.487944e-04	-3.487944e-04	-4.231273e-01
5.817236083475838e-06	-3.267896e-04	-3.267896e-04	-3.267896e-04	-3.964330e-01
5.839831930721811e-06	-3.015239e-04	-3.015239e-04	-3.015239e-04	-3.657829e-01
5.954888207183002e-06	-1.403115e-04	-1.403115e-04	-1.403115e-04	-1.702138e-01
6.060400000000000e-06	3.547818e-05	3.547818e-05	3.547818e-05	4.303908e-02
6.060400299999999e-06	3.547873e-05	3.547869e-05	3.547869e-05	4.303969e-02
6.060400699999999e-06	4.304050e-02	3.547936e-05	3.547936e-05	4.304050e-02
6.060401000000000e-06	4.304111e-02	3.547986e-05	3.547986e-05	4.304111e-02
6.060440999999999e-06	4.312215e-02	3.554667e-05	3.554667e-05	4.312215e-02
6.060441299999999e-06	4.312276e-02	3.554716e-05	3.554716e-05	4.312276e-02
6.060441699999999e-06	4.312358e-02	3.554784e-05	3.554784e-05	3.554784e-05
6.060441999999999e-06	4.312419e-02	3.554834e-05	3.554834e-05	3.554834e-05
6.072425714288582e-06	6.763437e-02	5.575270e-05	5.575270e-05	5.575270e-05
6.084409428577165e-06	9.183766e-02	7.570407e-05	7.570407e-05	7.570407e-05
6.096393142865748e-06	1.157340e-01	9.540245e-05	9.540245e-05	9.540245e-05
6.108376857154330e-06	1.393235e-01	1.148478e-04	1.148478e-04	1.148478e-04
6.120360571442913e-06	1.626061e-01	1.340402e-04	1.340402e-04	1.340402e-04
6.132344285731496e-06	1.855818e-01	1.529797e-04	1.529797e-04	1.529797e-04
6.144328000020079e-06	2.082505e-01	1.716661e-04	1.716661e-04	1.716661e-04
6.228214080040158e-06	3.479780e-01	2.868469e-04	2.868469e-04	2.868469e-04
6.367307878146894e-06	4.812753e-01	3.967272e-04	3.967272e-04	3.967272e-04
6.434656591803241e-06	4.899723e-01	4.038964e-04	4.038964e-04	4.038964e-04
6.439180000000000e-06	4.891710e-01	4.032358e-04	4.032358e-04	4.032358e-04
6.439180299999999e-06	4.891709e-01	4.032358e-04	4.032357e-04	4.032358e-04
6.439180699999999e-06	4.891708e-01	4.032357e-04	4.891708e-01	4.032357e-04
6.439181000000000e-06	4.891707e-01	4.032356e-04	4.891707e-01	4.032356e-04
6.439181240000000e-06	4.891706e-01	4.032355e-04	4.891706e-01	4.032355e-04
6.439181560000000e-06	4.032354e-04	4.032354e-04	4.891705e-01	4.032354e-04
6.439182000000000e-06	4.032354e-04	4.032354e-04	4.891704e-01	4.032354e-04
6.457943650105838e-06	3.988779e-04	3.988779e-04	4.838843e-01	3.988779e-04
6.476705300211676e-06	3.922174e-04	3.922174e-04	4.758043e-01	3.922174e-04
6.495466950317514e-06	3.832539e-04	3.832539e-04	4.649306e-01	3.832539e-04
6.514228600423353e-06	3.719874e-04	3.719874e-04	4.512631e-01	3.719874e-04
6.532990250529191e-06	3.584179e-04	3.584179e-04	4.348018e-01	3.584179e-04
6.551751900635029e-06	3.425455e-04	3.425455e-04	4.155467e-01	3.425455e-04
6.570513550740867e-06	3.243700e-04	3.243700e-04	3.934978e-01	3.243700e-04
6.671625733413405e-06	1.970391e-04	1.970391e-04	2.390309e-01	1.970391e-04
6.817961000000000e-06	-4.113474e-05	-4.113474e-05	-4.990113e-02	-4.113474e-05
6.817961300000000e-06	-4.113525e-05	-4.113525e-05	-4.990174e-02	-4.113525e-05
6.817961699999999e-06	-4.113593e-05	-4.113593e-05	-4.113593e-05	-4.113593e-05
6.817962000000000e-06	-4.113643e-05	-4.113643e-05	-4.113643e-05	-4.113643e-05
6.817969999999999e-06	-4.115003e-05	-4.115003e-05	-4.115003e-05	-4.115003e-05
6.817970299999999e-06	-4.115054e-05	-4.115049e-05	-4.115054e-05	-4.115054e-05
6.817970699999999e-06	-4.115121e-05	-4.992111e-02	-4.115121e-05	-4.115121e-05
6.817971000000000e-06	-4.115171e-05	-4.992172e-02	-4.115171e-05	-4.115171e-05
6.829954714288582e-06	-6.132904e-05	-7.439911e-02	-6.132904e-05	-6.132904e-05
6.841938428577165e-06	-8.125369e-05	-9.856998e-02	-8.125369e-05	-8.125369e-05
6.853922142865748e-06	-1.009257e-04	-1.224343e-01	-1.009257e-04	-1.009257e-04
6.865905857154330e-06	-1.203450e-04	-1.459922e-01	-1.203450e-04	-1.203450e-04
6.877889571442913e-06	-1.395117e-04	-1.692435e-01	-1.395117e-04	-1.395117e-04
6.889873285731496e-06	-1.584256e-04	-1.921883e-01	-1.584256e-04	-1.584256e-04
