time	V(i+)	V(i-)	V(q+)	V(q-)
0.000000000000000e+00	6.150000e-19	6.150000e-19	6.150000e-19	6.150000e-19
3.199999943845344e-13	1.163289e-18	1.163289e-18	1.163289e-18	1.163289e-18
6.399999887690688e-13	2.188874e-13	2.804940e-18	2.804940e-18	2.804940e-18
1.000000000000000e-12	8.498875e-13	5.959945e-18	5.959945e-18	5.959945e-18
3.005839947428012e-10	1.019429e-07	5.093074e-13	5.093074e-13	5.093074e-13
6.001679894856025e-10	3.830409e-07	1.915356e-12	1.915356e-12	1.915356e-12
8.997519842284037e-10	8.432947e-07	4.218150e-12	4.218150e-12	4.218150e-12
1.199335978971205e-09	1.482705e-06	7.417692e-12	7.417692e-12	7.417692e-12
1.498919973714006e-09	2.301270e-06	1.151398e-11	1.151398e-11	1.151398e-11
1.798503968456808e-09	3.298992e-06	1.650701e-11	1.650701e-11	1.650701e-11
2.098087963199608e-09	4.475869e-06	2.239680e-11	2.239680e-11	2.239680e-11
4.169107164893655e-09	1.685237e-05	8.439319e-11	8.439319e-11	8.439319e-11
7.144128017247785e-09	4.644578e-05	2.328458e-10	2.328458e-10	2.328458e-10
1.167379823467191e-08	1.130617e-04	5.677877e-10	5.677877e-10	5.677877e-10
1.780023603356551e-08	2.339476e-04	1.177697e-09	1.177697e-09	1.177697e-09
2.656593535243022e-08	4.468997e-04	2.257839e-09	2.257839e-09	2.257839e-09
3.855776321311644e-08	7.804816e-04	3.963681e-09	3.963681e-09	3.963681e-09
5.609240089830963e-08	1.304183e-03	6.676392e-09	6.676392e-09	6.676392e-09
8.219162701186272e-08	2.097401e-03	1.087125e-08	1.087125e-08	1.087125e-08
1.254406620855358e-07	3.364612e-03	1.781595e-08	1.781595e-08	1.781595e-08
2.018371085422403e-07	5.314982e-03	2.927591e-08	2.927591e-08	2.927591e-08
3.260332693863049e-07	7.289852e-03	4.318129e-08	4.318129e-08	4.318129e-08
3.787800000000000e-07	7.576365e-03	4.663227e-08	4.663227e-08	4.663227e-08
3.787803000000000e-07	7.576365e-03	4.663229e-08	4.663229e-08	4.663229e-08
3.787807000000000e-07	7.576366e-03	4.663231e-08	4.856255e-08	4.663231e-08
3.787810000000000e-07	7.576367e-03	4.663232e-08	5.145791e-08	4.663232e-08
3.787813631791603e-07	7.576367e-03	4.663234e-08	5.496291e-08	4.663234e-08
3.787817782410577e-07	7.576368e-03	4.663236e-08	5.896852e-08	4.663236e-08
3.787820000000000e-07	7.576368e-03	4.663237e-08	6.110859e-08	4.663237e-08
3.803363593703248e-07	7.576294e-03	4.670236e-08	1.413653e-05	4.670236e-08
3.818907187406496e-07	7.576220e-03	4.676636e-08	2.699491e-05	4.676636e-08
3.834450781109745e-07	7.576146e-03	4.682435e-08	3.863625e-05	4.682435e-08
3.849994374812994e-07	7.576072e-03	4.687635e-08	4.906054e-05	4.687635e-08
3.865537968516242e-07	7.575998e-03	4.692234e-08	5.826779e-05	4.692234e-08
3.881081562219490e-07	7.575924e-03	4.696233e-08	6.625800e-05	4.696233e-08
3.896625155922739e-07	7.575850e-03	4.699632e-08	7.303116e-05	4.699632e-08
3.983607897523560e-07	7.575435e-03	4.711850e-08	9.721552e-05	4.711850e-08
4.078535665850680e-07	7.574983e-03	4.713323e-08	9.975473e-05	4.713323e-08
4.193444272181622e-07	7.574435e-03	4.702730e-08	7.818884e-05	4.702730e-08
4.324601613957947e-07	7.573810e-03	4.677111e-08	2.700902e-05	4.677111e-08
4.481268036890568e-07	7.573063e-03	4.629838e-08	-6.629968e-05	4.629838e-08
4.730129440696244e-07	7.571877e-03	4.519741e-08	-2.805844e-04	4.519741e-08
5.226683352270693e-07	7.569508e-03	4.175842e-08	-9.343794e-04	4.175842e-08
6.195269050691367e-07	7.564886e-03	3.060741e-08	-2.964330e-03	3.060741e-08
7.454201316622789e-07	7.558875e-03	9.248777e-09	-6.607931e-03	9.248777e-09
7.575609999999999e-07	7.558295e-03	6.881554e-09	-6.995600e-03	6.881554e-09
7.575613000000000e-07	7.558295e-03	6.881495e-09	-6.995609e-03	6.881495e-09
7.575616999999999e-07	7.558295e-03	6.881417e-09	-6.995616e-03	6.881417e-09
7.575620000000000e-07	7.558295e-03	6.881359e-09	-6.995616e-03	6.881359e-09
7.575700000000001e-07	7.558295e-03	6.879797e-09	-6.995615e-03	6.879797e-09
7.575703000000001e-07	7.558295e-03	6.879739e-09	-6.995615e-03	6.879739e-09
7.575705579794080e-07	7.558295e-03	1.844537e-09	-6.995615e-03	6.879688e-09
7.575710000000001e-07	7.558295e-03	-1.540990e-08	-6.995615e-03	6.879602e-09
7.594477256875385e-07	7.558205e-03	-7.217217e-05	-6.995533e-03	6.518366e-09
7.613244513750770e-07	7.558115e-03	-1.431359e-04	-6.995451e-03	6.162431e-09
7.632011770626154e-07	7.558026e-03	-2.129065e-04	-6.995368e-03	5.811798e-09
7.650779027501540e-07	7.557936e-03	-2.814840e-04	-6.995286e-03	5.466467e-09
7.669546284376924e-07	7.557847e-03	-3.488685e-04	-6.995204e-03	5.126437e-09
7.688313541252308e-07	7.557757e-03	-4.150599e-04	-6.995122e-03	4.791709e-09
7.707080798127693e-07	7.557668e-03	-4.800583e-04	-6.995040e-03	4.462283e-09
7.838452097397121e-07	7.557041e-03	-9.219017e-04	-6.994464e-03	2.205030e-09
8.101194695935976e-07	7.555787e-03	-1.761150e-03	-6.993312e-03	-2.174015e-09
8.483769537471531e-07	7.553963e-03	-2.932227e-03	-6.991635e-03	-8.493718e-09
9.248919220542642e-07	7.550315e-03	-5.063165e-03	-6.988283e-03	-2.072773e-08
1.064103075044032e-06	7.543688e-03	-7.669151e-03	-6.982183e-03	-3.832791e-08
1.131556556142407e-06	7.540482e-03	-8.142972e-03	-6.979225e-03	-4.344536e-08
1.136351000000000e-06	7.540254e-03	-8.152664e-03	-6.979015e-03	-4.369509e-08
1.136351300000000e-06	7.540254e-03	-8.152664e-03	-6.979015e-03	-4.369511e-08
1.136351700000000e-06	7.540254e-03	-8.152665e-03	-6.979015e-03	-4.369513e-08
1.136352000000000e-06	7.540254e-03	-8.152665e-03	-6.979015e-03	-4.369514e-08
1.136360000000000e-06	7.540253e-03	-8.152664e-03	-6.979015e-03	-4.369555e-08
1.136360300000000e-06	7.540253e-03	-8.152664e-03	-6.979015e-03	-4.369556e-08
1.136360700000000e-06	7.540253e-03	-8.152664e-03	-6.979015e-03	-4.573397e-08
1.136361000000000e-06	7.540253e-03	-8.152664e-03	-6.979015e-03	-4.879155e-08
1.137306353154795e-06	7.540209e-03	-8.152615e-03	-6.978973e-03	-9.337596e-06
1.138251706309590e-06	7.540164e-03	-8.152567e-03	-6.978932e-03	-1.810443e-05
1.139197059464385e-06	7.540119e-03	-8.152518e-03	-6.978890e-03	-2.634929e-05
1.140142412619180e-06	7.540074e-03	-8.152470e-03	-6.978849e-03	-3.407217e-05
1.141087765773975e-06	7.540029e-03	-8.152422e-03	-6.978807e-03	-4.127309e-05
1.142033118928770e-06	7.539984e-03	-8.152373e-03	-6.978766e-03	-4.795203e-05
1.142978472083565e-06	7.539940e-03	-8.152325e-03	-6.978724e-03	-5.410899e-05
1.149595994654820e-06	7.539625e-03	-8.151986e-03	-6.978434e-03	-8.679939e-05
1.158248695806912e-06	7.539215e-03	-8.151541e-03	-6.978054e-03	-1.060023e-04
1.168554623194153e-06	7.538726e-03	-8.151013e-03	-6.977601e-03	-1.034332e-04
1.180028073032751e-06	7.538182e-03	-8.150425e-03	-6.977098e-03	-7.603334e-05
1.194371471876704e-06	7.537502e-03	-8.149689e-03	-6.976468e-03	-1.241633e-05
1.210235884543666e-06	7.536750e-03	-8.148875e-03	-6.975771e-03	9.149031e-05
1.238844873273758e-06	7.535395e-03	-8.147407e-03	-6.974515e-03	3.608777e-04
1.295536968608199e-06	7.532713e-03	-8.144497e-03	-6.972023e-03	1.184793e-03
1.402114576577098e-06	7.527677e-03	-8.139024e-03	-6.967336e-03	3.612158e-03
1.515100000000000e-06	7.522348e-03	-8.133221e-03	-6.962365e-03	6.983404e-03
1.515100300000000e-06	7.522348e-03	-8.133221e-03	-6.962365e-03	6.983413e-03
1.515100700000000e-06	7.522354e-03	-8.133221e-03	-6.962365e-03	6.983426e-03
1.515101000000000e-06	7.522364e-03	-8.133221e-03	-6.962365e-03	6.983436e-03
1.515141000000000e-06	7.523618e-03	-8.133220e-03	-6.962364e-03	6.984713e-03
1.515141300000000e-06	7.523627e-03	-8.133220e-03	-6.962364e-03	6.984722e-03
1.515141700000000e-06	7.523640e-03	-8.133220e-03	-6.962364e-03	6.984728e-03
1.515142000000000e-06	7.523649e-03	-8.133220e-03	-6.962364e-03	6.984728e-03
1.539109440000662e-06	8.287977e-03	-8.131988e-03	-6.961309e-03	6.983680e-03
1.563076880001323e-06	9.033373e-03	-8.130757e-03	-6.960255e-03	6.982632e-03
1.587044320001985e-06	9.759835e-03	-8.129527e-03	-6.959200e-03	6.981584e-03
1.611011760002646e-06	1.046736e-02	-8.128296e-03	-6.958146e-03	6.980536e-03
1.634979200003308e-06	1.115596e-02	-8.127066e-03	-6.957092e-03	6.979489e-03
1.658946640003970e-06	1.182562e-02	-8.125836e-03	-6.956039e-03	6.978441e-03
1.682914080004631e-06	1.247636e-02	-8.124606e-03	-6.954985e-03	6.977393e-03
1.821945666356436e-06	1.506922e-02	-8.117479e-03	-6.948881e-03	6.971316e-03
1.889238934695278e-06	1.553632e-02	-8.114036e-03	-6.945932e-03	6.968373e-03
1.893880000000000e-06	1.554554e-02	-8.113799e-03	-6.945729e-03	6.968170e-03
1.893880300000000e-06	1.554554e-02	-8.113799e-03	-6.945729e-03	6.968170e-03
1.893880700000000e-06	1.554554e-02	-8.113799e-03	-6.945724e-03	6.968170e-03
1.893881000000000e-06	1.554554e-02	-8.113799e-03	-6.945717e-03	6.968170e-03
1.893881240000000e-06	1.554554e-02	-8.113799e-03	-6.945711e-03	6.968170e-03
1.893881560000000e-06	1.554554e-02	-8.113799e-03	-6.945703e-03	6.968170e-03
1.893882000000000e-06	1.554554e-02	-8.113799e-03	-6.945692e-03	6.968170e-03
1.895080363428604e-06	1.554542e-02	-8.113737e-03	-6.917109e-03	6.968117e-03
1.896278726857209e-06	1.554530e-02	-8.113676e-03	-6.890435e-03	6.968065e-03
1.897477090285813e-06	1.554519e-02	-8.113614e-03	-6.865671e-03	6.968012e-03
1.898675453714418e-06	1.554507e-02	-8.113553e-03	-6.842817e-03	6.967960e-03
1.899873817143023e-06	1.554495e-02	-8.113492e-03	-6.821873e-03	6.967907e-03
1.901072180571627e-06	1.554484e-02	-8.113430e-03	-6.802838e-03	6.967855e-03
1.902270544000232e-06	1.554472e-02	-8.113369e-03	-6.785713e-03	6.967803e-03
1.910659152000463e-06	1.554390e-02	-8.112941e-03	-6.697739e-03	6.967435e-03
1.927436368000926e-06	1.554226e-02	-8.112085e-03	-6.641930e-03	6.966699e-03
1.960990800001852e-06	1.553898e-02	-8.110375e-03	-6.764024e-03	6.965227e-03
2.005078850839568e-06	1.553466e-02	-8.108130e-03	-7.185057e-03	6.963292e-03
2.082099878241313e-06	1.552713e-02	-8.104211e-03	-8.461093e-03	6.959909e-03
2.211415133252242e-06	1.551448e-02	-8.097644e-03	-1.180318e-02	6.954225e-03
2.272661000000000e-06	1.550849e-02	-8.094538e-03	-1.370373e-02	6.951533e-03
2.272661300000000e-06	1.550849e-02	-8.094538e-03	-1.370374e-02	6.951533e-03
2.272661699999999e-06	1.550849e-02	-8.094538e-03	-1.370375e-02	6.951533e-03
2.272662000000000e-06	1.550849e-02	-8.094538e-03	-1.370375e-02	6.951533e-03
2.272670000000000e-06	1.550849e-02	-8.094537e-03	-1.370375e-02	6.951532e-03
2.272670300000000e-06	1.550849e-02	-8.094537e-03	-1.370375e-02	6.951532e-03
2.272670700000000e-06	1.550849e-02	-8.094545e-03	-1.370375e-02	6.951532e-03
2.272671000000000e-06	1.550849e-02	-8.094556e-03	-1.370375e-02	6.951532e-03
2.275666920000717e-06	1.550819e-02	-8.203572e-03	-1.370349e-02	6.951401e-03
2.278662840001434e-06	1.550790e-02	-8.310736e-03	-1.370323e-02	6.951269e-03
2.281658760002151e-06	1.550761e-02	-8.416047e-03	-1.370297e-02	6.951137e-03
2.284654680002868e-06	1.550731e-02	-8.519507e-03	-1.370272e-02	6.951006e-03
2.287650600003586e-06	1.550702e-02	-8.621114e-03	-1.370246e-02	6.950874e-03
2.290646520004302e-06	1.550673e-02	-8.720869e-03	-1.370220e-02	6.950742e-03
2.293642440005020e-06	1.550643e-02	-8.818772e-03	-1.370194e-02	6.950611e-03
2.314613960010040e-06	1.550438e-02	-9.492860e-03	-1.370014e-02	6.949689e-03
2.356557000020079e-06	1.550028e-02	-1.078710e-02	-1.369653e-02	6.947847e-03
2.440443080040158e-06	1.549209e-02	-1.313229e-02	-1.368932e-02	6.944164e-03
2.579493493528674e-06	1.547852e-02	-1.572593e-02	-1.367738e-02	6.938069e-03
2.646803534447551e-06	1.547196e-02	-1.619278e-02	-1.367159e-02	6.935123e-03
2.651451000000000e-06	1.547151e-02	-1.620202e-02	-1.367120e-02	6.934920e-03
2.651451299999999e-06	1.547151e-02	-1.620202e-02	-1.367120e-02	6.934920e-03
2.651451699999999e-06	1.547151e-02	-1.620202e-02	-1.367120e-02	6.934920e-03
2.651451999999999e-06	1.547151e-02	-1.620202e-02	-1.367120e-02	6.934920e-03
2.651460000000000e-06	1.547151e-02	-1.620202e-02	-1.367119e-02	6.934920e-03
2.651460300000000e-06	1.547151e-02	-1.620202e-02	-1.367119e-02	6.934920e-03
2.651460700000000e-06	1.547151e-02	-1.620202e-02	-1.367119e-02	6.934915e-03
2.651461000000000e-06	1.547151e-02	-1.620202e-02	-1.367119e-02	6.934907e-03
2.652958954286073e-06	1.547136e-02	-1.620187e-02	-1.367107e-02	6.898728e-03
2.654456908572145e-06	1.547121e-02	-1.620171e-02	-1.367094e-02	6.865445e-03
2.655954862858218e-06	1.547107e-02	-1.620156e-02	-1.367081e-02	6.835058e-03
2.657452817144291e-06	1.547092e-02	-1.620141e-02	-1.367068e-02	6.807566e-03
2.658950771430364e-06	1.547077e-02	-1.620126e-02	-1.367055e-02	6.782969e-03
2.660448725716437e-06	1.547063e-02	-1.620110e-02	-1.367042e-02	6.761267e-03
2.661946680002510e-06	1.547048e-02	-1.620095e-02	-1.367029e-02	6.742462e-03
2.672432440005019e-06	1.546946e-02	-1.619988e-02	-1.366939e-02	6.653385e-03
2.693403960010039e-06	1.546742e-02	-1.619774e-02	-1.366759e-02	6.630254e-03
2.732458216208305e-06	1.546363e-02	-1.619376e-02	-1.366423e-02	6.849062e-03
2.781524426695093e-06	1.545886e-02	-1.618876e-02	-1.366001e-02	7.415992e-03
2.876174905359192e-06	1.544967e-02	-1.617911e-02	-1.365186e-02	9.256024e-03
3.020508319502443e-06	1.543567e-02	-1.616440e-02	-1.363944e-02	1.335965e-02
3.030200000000000e-06	1.543474e-02	-1.616341e-02	-1.363861e-02	1.367179e-02
3.030200300000000e-06	1.543474e-02	-1.616341e-02	-1.363861e-02	1.367180e-02
3.030200699999999e-06	1.543474e-02	-1.616341e-02	-1.363861e-02	1.367182e-02
3.030201000000000e-06	1.543475e-02	-1.616341e-02	-1.363861e-02	1.367183e-02
3.030240999999999e-06	1.543595e-02	-1.616341e-02	-1.363860e-02	1.367310e-02
3.030241299999999e-06	1.543596e-02	-1.616341e-02	-1.363860e-02	1.367311e-02
3.030241699999999e-06	1.543598e-02	-1.616340e-02	-1.363860e-02	1.367312e-02
3.030241999999999e-06	1.543598e-02	-1.616340e-02	-1.363860e-02	1.367312e-02
3.036233851427467e-06	1.561845e-02	-1.616279e-02	-1.363809e-02	1.367261e-02
3.042225702854935e-06	1.580186e-02	-1.616218e-02	-1.363757e-02	1.367209e-02
3.048217554282403e-06	1.598619e-02	-1.616157e-02	-1.363706e-02	1.367158e-02
3.054209405709871e-06	1.617145e-02	-1.616096e-02	-1.363654e-02	1.367106e-02
3.060201257137339e-06	1.635764e-02	-1.616035e-02	-1.363603e-02	1.367055e-02
3.066193108564807e-06	1.654476e-02	-1.615974e-02	-1.363551e-02	1.367004e-02
3.072184959992275e-06	1.673282e-02	-1.615913e-02	-1.363499e-02	1.366952e-02
3.114127999984551e-06	1.802037e-02	-1.615486e-02	-1.363139e-02	1.366593e-02
3.198014079969103e-06	2.036287e-02	-1.614631e-02	-1.362417e-02	1.365874e-02
3.337066408900669e-06	2.294978e-02	-1.613216e-02	-1.361223e-02	1.364682e-02
3.404378156567310e-06	2.341396e-02	-1.612533e-02	-1.360646e-02	1.364105e-02
3.408980000000000e-06	2.342289e-02	-1.612486e-02	-1.360606e-02	1.364066e-02
3.408980300000000e-06	2.342289e-02	-1.612486e-02	-1.360606e-02	1.364066e-02
3.408980699999999e-06	2.342289e-02	-1.612486e-02	-1.360606e-02	1.364066e-02
3.408981000000000e-06	2.342289e-02	-1.612486e-02	-1.360604e-02	1.364066e-02
3.408981240000000e-06	2.342289e-02	-1.612486e-02	-1.360604e-02	1.364066e-02
3.408981559999999e-06	2.342289e-02	-1.612486e-02	-1.360602e-02	1.364066e-02
3.408981999999999e-06	2.342289e-02	-1.612486e-02	-1.360600e-02	1.364066e-02
3.410180363428350e-06	2.342271e-02	-1.612473e-02	-1.356026e-02	1.364056e-02
3.411378726856701e-06	2.342253e-02	-1.612461e-02	-1.351755e-02	1.364045e-02
3.412577090285051e-06	2.342236e-02	-1.612449e-02	-1.347787e-02	1.364035e-02
3.413775453713403e-06	2.342218e-02	-1.612437e-02	-1.344122e-02	1.364025e-02
3.414973817141753e-06	2.342200e-02	-1.612425e-02	-1.340760e-02	1.364014e-02
3.416172180570104e-06	2.342183e-02	-1.612413e-02	-1.337700e-02	1.364004e-02
3.417370543998455e-06	2.342165e-02	-1.612400e-02	-1.334944e-02	1.363994e-02
3.425759151996910e-06	2.342042e-02	-1.612315e-02	-1.320570e-02	1.363922e-02
3.442536367993820e-06	2.341794e-02	-1.612145e-02	-1.309854e-02	1.363778e-02
3.476090799987641e-06	2.341300e-02	-1.611805e-02	-1.319860e-02	1.363490e-02
3.524063087509862e-06	2.340593e-02	-1.611319e-02	-1.366725e-02	1.363078e-02
3.604879797005995e-06	2.339402e-02	-1.610502e-02	-1.505229e-02	1.362384e-02
3.737547657563884e-06	2.337447e-02	-1.609161e-02	-1.855854e-02	1.361244e-02
3.787761000000000e-06	2.336707e-02	-1.608654e-02	-2.012607e-02	1.360813e-02
3.787761299999999e-06	2.336707e-02	-1.608654e-02	-2.012608e-02	1.360813e-02
3.787761699999999e-06	2.336707e-02	-1.608654e-02	-2.012609e-02	1.360813e-02
3.787761999999999e-06	2.336707e-02	-1.608654e-02	-2.012609e-02	1.360813e-02
3.787770000000000e-06	2.336707e-02	-1.608654e-02	-2.012609e-02	1.360813e-02
3.787770300000000e-06	2.336707e-02	-1.608654e-02	-2.012609e-02	1.360813e-02
3.787770700000000e-06	2.336707e-02	-1.608655e-02	-2.012609e-02	1.360813e-02
3.787771000000000e-06	2.336707e-02	-1.608656e-02	-2.012609e-02	1.360813e-02
3.790766919999448e-06	2.336663e-02	-1.619117e-02	-2.012571e-02	1.360787e-02
3.793762839998896e-06	2.336619e-02	-1.629446e-02	-2.012533e-02	1.360761e-02
3.796758759998345e-06	2.336575e-02	-1.639644e-02	-2.012495e-02	1.360736e-02
3.799754679997793e-06	2.336531e-02	-1.649710e-02	-2.012457e-02	1.360710e-02
3.802750599997241e-06	2.336487e-02	-1.659645e-02	-2.012420e-02	1.360684e-02
3.805746519996689e-06	2.336443e-02	-1.669448e-02	-2.012382e-02	1.360658e-02
3.808742439996138e-06	2.336399e-02	-1.679120e-02	-2.012344e-02	1.360633e-02
3.829713959992276e-06	2.336090e-02	-1.745958e-02	-2.012079e-02	1.360453e-02
3.871656999984551e-06	2.335472e-02	-1.875068e-02	-2.011549e-02	1.360093e-02
3.955543079969104e-06	2.334238e-02	-2.109222e-02	-2.010490e-02	1.359373e-02
4.094614231233264e-06	2.332194e-02	-2.367981e-02	-2.008734e-02	1.358181e-02
4.161942753727076e-06	2.331205e-02	-2.414373e-02	-2.007885e-02	1.357605e-02
4.166551000000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166551300000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166551700000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166552000000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166560000000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166560300000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357566e-02
4.166560699999999e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357565e-02
4.166561000000000e-06	2.331137e-02	-2.415267e-02	-2.007827e-02	1.357563e-02
4.167309971428751e-06	2.331126e-02	-2.415256e-02	-2.007817e-02	1.354595e-02
4.168058942857502e-06	2.331115e-02	-2.415244e-02	-2.007808e-02	1.351757e-02
4.168807914286253e-06	2.331104e-02	-2.415233e-02	-2.007798e-02	1.349052e-02
4.169556885715003e-06	2.331093e-02	-2.415222e-02	-2.007789e-02	1.346479e-02
4.170305857143753e-06	2.331082e-02	-2.415210e-02	-2.007779e-02	1.344037e-02
4.171054828572504e-06	2.331071e-02	-2.415199e-02	-2.007770e-02	1.341727e-02
4.171803800001255e-06	2.331060e-02	-2.415187e-02	-2.007760e-02	1.339549e-02
4.177046680002510e-06	2.330983e-02	-2.415108e-02	-2.007694e-02	1.326928e-02
4.187532440005020e-06	2.330830e-02	-2.414949e-02	-2.007562e-02	1.312272e-02
4.208503960010039e-06	2.330522e-02	-2.414630e-02	-2.007297e-02	1.305561e-02
4.241337566840210e-06	2.330041e-02	-2.414131e-02	-2.006882e-02	1.321448e-02
4.284837433007798e-06	2.329404e-02	-2.413470e-02	-2.006332e-02	1.366678e-02
4.360820900353662e-06	2.328292e-02	-2.412315e-02	-2.005372e-02	1.497700e-02
4.492779495528756e-06	2.326363e-02	-2.410310e-02	-2.003705e-02	1.844654e-02
4.545299999999999e-06	2.325596e-02	-2.409513e-02	-2.003042e-02	2.008400e-02
4.545300299999999e-06	2.325596e-02	-2.409513e-02	-2.003042e-02	2.008401e-02
4.545300699999999e-06	2.325596e-02	-2.409513e-02	-2.003042e-02	2.008403e-02
4.545301000000000e-06	2.325597e-02	-2.409513e-02	-2.003042e-02	2.008404e-02
4.545341000000000e-06	2.325708e-02	-2.409512e-02	-2.003041e-02	2.008528e-02
4.545341300000000e-06	2.325709e-02	-2.409512e-02	-2.003041e-02	2.008529e-02
4.545341700000000e-06	2.325710e-02	-2.409512e-02	-2.003041e-02	2.008530e-02
4.545342000000000e-06	2.325711e-02	-2.409512e-02	-2.003041e-02	2.008530e-02
4.548337920000717e-06	2.334198e-02	-2.409467e-02	-2.003003e-02	2.008492e-02
4.551333840001435e-06	2.342800e-02	-2.409421e-02	-2.002966e-02	2.008454e-02
4.554329760002152e-06	2.351518e-02	-2.409376e-02	-2.002928e-02	2.008417e-02
4.557325680002868e-06	2.360351e-02	-2.409330e-02	-2.002890e-02	2.008379e-02
4.560321600003585e-06	2.369300e-02	-2.409285e-02	-2.002852e-02	2.008341e-02
4.563317520004303e-06	2.378365e-02	-2.409239e-02	-2.002814e-02	2.008303e-02
4.566313440005020e-06	2.387545e-02	-2.409194e-02	-2.002776e-02	2.008265e-02
4.587284960010040e-06	2.452137e-02	-2.408875e-02	-2.002512e-02	2.008001e-02
4.629228000020079e-06	2.580547e-02	-2.408239e-02	-2.001982e-02	2.007473e-02
4.713114080040159e-06	2.814448e-02	-2.406966e-02	-2.000923e-02	2.006416e-02
4.852187146199845e-06	3.072547e-02	-2.404857e-02	-1.999170e-02	2.004664e-02
4.919517375617781e-06	3.118680e-02	-2.403837e-02	-1.998322e-02	2.003817e-02
4.924079999999999e-06	3.119544e-02	-2.403768e-02	-1.998265e-02	2.003759e-02
4.924080299999999e-06	3.119544e-02	-2.403768e-02	-1.998265e-02	2.003759e-02
4.924080699999999e-06	3.119544e-02	-2.403768e-02	-1.998264e-02	2.003759e-02
4.924081000000000e-06	3.119544e-02	-2.403768e-02	-1.998262e-02	2.003759e-02
4.924081240000000e-06	3.119544e-02	-2.403768e-02	-1.998261e-02	2.003759e-02
4.924081560000000e-06	3.119545e-02	-2.403768e-02	-1.998259e-02	2.003759e-02
4.924082000000000e-06	3.119545e-02	-2.403768e-02	-1.998257e-02	2.003759e-02
4.925280363428858e-06	3.119521e-02	-2.403750e-02	-1.992013e-02	2.003744e-02
4.926478726857717e-06	3.119498e-02	-2.403732e-02	-1.986181e-02	2.003729e-02
4.927677090286575e-06	3.119474e-02	-2.403714e-02	-1.980761e-02	2.003714e-02
4.928875453715433e-06	3.119451e-02	-2.403696e-02	-1.975753e-02	2.003699e-02
4.930073817144291e-06	3.119427e-02	-2.403677e-02	-1.971157e-02	2.003684e-02
4.931272180573150e-06	3.119404e-02	-2.403659e-02	-1.966973e-02	2.003669e-02
4.932470544002008e-06	3.119380e-02	-2.403641e-02	-1.963200e-02	2.003654e-02
4.940859152004016e-06	3.119215e-02	-2.403514e-02	-1.943400e-02	2.003548e-02
4.957636368008032e-06	3.118886e-02	-2.403261e-02	-1.927686e-02	2.003336e-02
4.991190800016063e-06	3.118227e-02	-2.402754e-02	-1.935550e-02	2.002913e-02
5.040594829563414e-06	3.117258e-02	-2.402008e-02	-1.984166e-02	2.002290e-02
5.122789821287074e-06	3.115644e-02	-2.400768e-02	-2.126478e-02	2.001253e-02
5.256643107611721e-06	3.113019e-02	-2.398750e-02	-2.482620e-02	1.999565e-02
5.302861000000000e-06	3.112112e-02	-2.398054e-02	-2.627086e-02	1.998983e-02
5.302861299999999e-06	3.112112e-02	-2.398054e-02	-2.627087e-02	1.998983e-02
5.302861699999999e-06	3.112112e-02	-2.398054e-02	-2.627088e-02	1.998982e-02
5.302862000000000e-06	3.112112e-02	-2.398054e-02	-2.627088e-02	1.998982e-02
5.302870000000000e-06	3.112112e-02	-2.398054e-02	-2.627088e-02	1.998982e-02
5.302870300000000e-06	3.112112e-02	-2.398054e-02	-2.627088e-02	1.998982e-02
5.302870700000000e-06	3.112112e-02	-2.398055e-02	-2.627088e-02	1.998982e-02
5.302870999999999e-06	3.112112e-02	-2.398056e-02	-2.627088e-02	1.998982e-02
5.305866919998179e-06	3.112053e-02	-2.408035e-02	-2.627038e-02	1.998945e-02
5.308862839996359e-06	3.111994e-02	-2.417941e-02	-2.626989e-02	1.998907e-02
5.311858759994538e-06	3.111936e-02	-2.427775e-02	-2.626939e-02	1.998869e-02
5.314854679992718e-06	3.111877e-02	-2.437536e-02	-2.626890e-02	1.998831e-02
5.317850599990897e-06	3.111818e-02	-2.447225e-02	-2.626840e-02	1.998794e-02
5.320846519989077e-06	3.111759e-02	-2.456841e-02	-2.626791e-02	1.998756e-02
5.323842439987256e-06	3.111701e-02	-2.466384e-02	-2.626741e-02	1.998718e-02
5.386756999949024e-06	3.110467e-02	-2.661395e-02	-2.625704e-02	1.997925e-02
5.470643079898050e-06	3.108824e-02	-2.895191e-02	-2.624321e-02	1.996869e-02
5.609734963628248e-06	3.106101e-02	-3.153353e-02	-2.622029e-02	1.995119e-02
5.677081970158636e-06	3.104784e-02	-3.199456e-02	-2.620919e-02	1.994272e-02
5.681650999999999e-06	3.104695e-02	-3.200321e-02	-2.620844e-02	1.994215e-02
5.681651299999999e-06	3.104695e-02	-3.200321e-02	-2.620844e-02	1.994215e-02
5.681651699999999e-06	3.104695e-02	-3.200321e-02	-2.620844e-02	1.994215e-02
5.681652000000000e-06	3.104695e-02	-3.200321e-02	-2.620844e-02	1.994215e-02
